date,site_code,line_code,product_code,units_ok,units_rework,scrap_units,takt_time_s,oee
2025-04-08,SC03,L2,WASH-B,311,1,4,30.97,0.765
2025-04-09,SC03,L2,WASH-B,213,0,6,52.21,0.731
2025-04-10,SC03,L2,WASH-B,209,0,6,52.59,0.74
2025-04-11,SC03,L2,WASH-B,232,0,6,42.24,0.667
2025-04-12,SC03,L2,WASH-B,157,0,4,31.27,0.676
2025-04-13,SC03,L2,WASH-B,158,1,12,56.04,0.617
2025-04-14,SC03,L2,WASH-B,280,3,3,49.1,0.893
2025-04-15,SC03,L2,WASH-B,251,0,5,59.24,0.818
2025-04-16,SC03,L2,WASH-B,275,3,1,37.82,0.835
2025-04-17,SC03,L2,WASH-B,256,1,2,21.8,0.817
2025-04-18,SC03,L2,WASH-B,247,2,0,30.27,0.756
2025-04-19,SC03,L2,WASH-B,174,0,5,56.76,0.705
2025-04-20,SC03,L2,WASH-B,226,2,1,28.93,0.831
2025-04-21,SC03,L2,WASH-B,265,3,5,32.66,0.74
2025-04-22,SC03,L2,WASH-B,247,1,5,29.25,0.884
2025-04-23,SC03,L2,WASH-B,271,1,6,48.37,0.848
2025-04-24,SC03,L2,WASH-B,254,1,3,20.63,0.801
2025-04-25,SC03,L2,WASH-B,254,0,8,20.14,0.874
2025-04-26,SC03,L2,WASH-B,216,0,2,30.26,0.741
2025-04-27,SC03,L2,WASH-B,191,0,9,25.0,0.622
2025-04-28,SC03,L2,WASH-B,296,1,8,36.26,0.74
2025-04-29,SC03,L2,WASH-B,264,3,4,27.91,0.69
2025-04-30,SC03,L2,WASH-B,269,1,4,31.3,0.964
2025-05-01,SC03,L2,WASH-B,334,5,6,54.14,0.967
2025-05-02,SC03,L2,WASH-B,307,3,7,40.88,0.762
2025-05-03,SC03,L2,WASH-B,259,3,6,46.02,0.698
2025-05-04,SC03,L2,WASH-B,187,0,9,28.36,0.679
2025-05-05,SC03,L2,WASH-B,234,1,5,50.75,0.712
2025-05-06,SC03,L2,WASH-B,268,3,5,21.71,0.952
2025-05-07,SC03,L2,WASH-B,276,1,3,28.67,0.783
2025-05-08,SC03,L2,WASH-B,301,4,6,47.99,0.771
2025-05-09,SC03,L2,WASH-B,266,0,11,47.57,0.786
2025-05-10,SC03,L2,WASH-B,231,0,7,34.49,0.764
2025-05-11,SC03,L2,WASH-B,189,1,5,33.73,0.599
2025-05-12,SC03,L2,WASH-B,248,2,5,57.83,0.84
2025-05-13,SC03,L2,WASH-B,209,0,6,30.61,0.911
2025-05-14,SC03,L2,WASH-B,309,4,8,39.45,0.895
2025-05-15,SC03,L2,WASH-B,325,2,6,45.03,0.66
2025-05-16,SC03,L2,WASH-B,283,1,10,53.96,0.745
2025-05-17,SC03,L2,WASH-B,231,2,6,35.12,0.697
2025-05-18,SC03,L2,WASH-B,184,0,4,54.95,0.686
2025-05-19,SC03,L2,WASH-B,292,0,7,36.38,0.872
2025-05-20,SC03,L2,WASH-B,248,1,7,25.45,0.631
2025-05-21,SC03,L2,WASH-B,298,1,6,22.04,0.824
2025-05-22,SC03,L2,WASH-B,265,2,3,29.94,0.822
2025-05-23,SC03,L2,WASH-B,285,0,7,52.59,0.78
2025-05-24,SC03,L2,WASH-B,167,1,6,20.4,0.78
2025-05-25,SC03,L2,WASH-B,193,0,9,24.39,0.68
2025-05-26,SC03,L2,WASH-B,283,2,3,37.31,0.81
2025-05-27,SC03,L2,WASH-B,290,0,6,20.34,0.953
2025-05-28,SC03,L2,WASH-B,245,1,4,34.55,0.768
2025-05-29,SC03,L2,WASH-B,242,0,7,48.04,0.88
2025-05-30,SC03,L2,WASH-B,311,0,4,30.02,0.815
2025-05-31,SC03,L2,WASH-B,177,3,5,41.5,0.817
2025-06-01,SC03,L2,WASH-B,203,2,5,56.31,0.649
2025-06-02,SC03,L2,WASH-B,321,1,4,28.95,0.736
2025-06-03,SC03,L2,WASH-B,239,1,11,58.39,0.879
2025-06-04,SC03,L2,WASH-B,254,2,10,39.93,0.787
2025-06-05,SC03,L2,WASH-B,235,1,6,40.76,0.696
2025-06-06,SC03,L2,WASH-B,292,1,7,59.36,0.849
2025-06-07,SC03,L2,WASH-B,173,0,3,21.73,0.626
2025-06-08,SC03,L2,WASH-B,200,0,12,55.73,0.705
2025-06-09,SC03,L2,WASH-B,261,1,3,48.48,0.772
2025-06-10,SC03,L2,WASH-B,249,2,6,50.5,0.905
2025-06-11,SC03,L2,WASH-B,241,1,4,26.01,0.772
2025-06-12,SC03,L2,WASH-B,291,0,7,44.52,0.809
2025-06-13,SC03,L2,WASH-B,264,1,5,55.54,0.734
2025-06-14,SC03,L2,WASH-B,233,3,2,54.2,0.839
2025-06-15,SC03,L2,WASH-B,149,1,3,40.37,0.718
2025-06-16,SC03,L2,WASH-B,250,3,5,31.18,0.891
2025-06-17,SC03,L2,WASH-B,275,2,9,47.44,0.823
2025-06-18,SC03,L2,WASH-B,232,0,3,48.68,0.864
2025-06-19,SC03,L2,WASH-B,267,2,10,46.23,0.793
2025-06-20,SC03,L2,WASH-B,292,1,4,46.93,0.694
2025-06-21,SC03,L2,WASH-B,158,1,5,37.53,0.765
2025-06-22,SC03,L2,WASH-B,219,2,7,55.1,0.64
2025-06-23,SC03,L2,WASH-B,326,0,3,43.91,0.713
2025-06-24,SC03,L2,WASH-B,262,0,10,26.9,0.694
2025-06-25,SC03,L2,WASH-B,263,0,5,41.54,0.909
2025-06-26,SC03,L2,WASH-B,256,2,5,52.99,0.831
2025-06-27,SC03,L2,WASH-B,250,3,11,53.49,0.74
2025-06-28,SC03,L2,WASH-B,175,0,5,30.2,0.77
2025-06-29,SC03,L2,WASH-B,218,0,4,24.08,0.665
2025-06-30,SC03,L2,WASH-B,328,2,4,40.88,0.881
2025-04-01,SC03,L3,FRDG-A,230,1,3,39.16,0.872
2025-04-02,SC03,L3,FRDG-A,246,0,7,33.14,0.852
2025-04-03,SC03,L3,FRDG-A,255,1,4,54.16,0.877
2025-04-04,SC03,L3,FRDG-A,243,0,5,56.61,0.776
2025-04-05,SC03,L3,FRDG-A,182,0,9,23.75,0.604
2025-04-06,SC03,L3,FRDG-A,179,1,1,59.47,0.727
2025-04-07,SC03,L3,FRDG-A,272,2,3,37.32,0.734
2025-04-08,SC03,L3,FRDG-A,214,0,5,53.92,0.755
2025-04-09,SC03,L3,FRDG-A,222,2,4,46.17,0.79
2025-04-10,SC03,L3,FRDG-A,235,2,4,37.14,0.836
2025-04-11,SC03,L3,FRDG-A,263,0,8,49.91,0.844
2025-04-12,SC03,L3,FRDG-A,184,1,6,37.57,0.658
2025-04-13,SC03,L3,FRDG-A,129,2,2,34.66,0.902
2025-04-14,SC03,L3,FRDG-A,211,1,3,56.09,0.671
2025-04-15,SC03,L3,FRDG-A,226,1,7,43.69,0.86
2025-04-16,SC03,L3,FRDG-A,219,0,3,20.07,0.67
2025-04-17,SC03,L3,FRDG-A,219,1,2,41.35,0.815
2025-04-18,SC03,L3,FRDG-A,220,2,6,46.25,0.808
2025-04-19,SC03,L3,FRDG-A,156,1,5,36.35,0.636
2025-04-20,SC03,L3,FRDG-A,178,0,2,35.24,0.718
2025-04-21,SC03,L3,FRDG-A,216,0,2,51.43,0.811
2025-04-22,SC03,L3,FRDG-A,236,0,4,21.18,0.864
2025-04-23,SC03,L3,FRDG-A,245,0,6,31.71,0.799
2025-04-24,SC03,L3,FRDG-A,267,4,6,22.57,0.835
2025-04-25,SC03,L3,FRDG-A,189,1,6,49.03,0.853
2025-04-26,SC03,L3,FRDG-A,192,3,3,58.98,0.682
2025-04-27,SC03,L3,FRDG-A,165,0,4,38.21,0.781
2025-04-28,SC03,L3,FRDG-A,233,0,5,30.54,0.911
2025-04-29,SC03,L3,FRDG-A,212,2,5,56.59,0.832
2025-04-30,SC03,L3,FRDG-A,267,3,9,38.66,0.796
2025-05-01,SC03,L3,FRDG-A,218,0,6,59.63,0.9
2025-05-02,SC03,L3,FRDG-A,245,1,9,33.21,0.769
2025-05-03,SC03,L3,FRDG-A,132,0,3,40.24,0.767
2025-05-04,SC03,L3,FRDG-A,152,1,5,31.13,0.658
2025-05-05,SC03,L3,FRDG-A,208,0,3,55.55,0.955
2025-05-06,SC03,L3,FRDG-A,205,1,1,31.21,0.724
2025-05-07,SC03,L3,FRDG-A,214,1,3,29.06,0.891
2025-05-08,SC03,L3,FRDG-A,243,1,5,54.63,0.725
2025-05-09,SC03,L3,FRDG-A,258,1,7,49.49,0.94
2025-05-10,SC03,L3,FRDG-A,182,0,8,38.09,0.716
2025-05-11,SC03,L3,FRDG-A,145,2,2,37.51,0.788
2025-05-12,SC03,L3,FRDG-A,222,0,5,32.05,0.866
2025-05-13,SC03,L3,FRDG-A,176,1,1,58.33,0.871
2025-05-14,SC03,L3,FRDG-A,248,1,7,33.31,0.811
2025-05-15,SC03,L3,FRDG-A,211,1,4,41.41,0.716
2025-05-16,SC03,L3,FRDG-A,205,1,6,31.93,0.791
2025-05-17,SC03,L3,FRDG-A,141,1,5,24.31,0.759
2025-05-18,SC03,L3,FRDG-A,172,1,7,47.06,0.722
2025-05-19,SC03,L3,FRDG-A,285,1,8,35.17,0.827
2025-05-20,SC03,L3,FRDG-A,260,2,10,23.13,0.751
2025-05-21,SC03,L3,FRDG-A,232,1,9,42.57,0.805
2025-05-22,SC03,L3,FRDG-A,240,1,4,50.91,0.857
2025-05-23,SC03,L3,FRDG-A,226,1,3,41.12,0.73
2025-05-24,SC03,L3,FRDG-A,174,1,11,29.34,0.777
2025-05-25,SC03,L3,FRDG-A,180,0,9,27.29,0.744
2025-05-26,SC03,L3,FRDG-A,212,2,4,41.33,0.709
2025-05-27,SC03,L3,FRDG-A,227,0,1,54.21,0.829
2025-05-28,SC03,L3,FRDG-A,236,2,6,26.55,0.787
2025-05-29,SC03,L3,FRDG-A,230,1,4,20.32,0.903
2025-05-30,SC03,L3,FRDG-A,249,0,6,27.74,0.685
2025-05-31,SC03,L3,FRDG-A,142,0,7,52.24,0.689
2025-06-01,SC03,L3,FRDG-A,157,0,5,20.42,0.764
2025-06-02,SC03,L3,FRDG-A,181,1,5,38.21,0.834
2025-06-03,SC03,L3,FRDG-A,207,0,3,38.68,0.788
2025-06-04,SC03,L3,FRDG-A,215,2,4,31.09,0.748
2025-06-05,SC03,L3,FRDG-A,206,1,3,39.19,0.833
2025-06-06,SC03,L3,FRDG-A,220,1,6,21.07,0.772
2025-06-07,SC03,L3,FRDG-A,237,1,4,32.3,0.657
2025-06-08,SC03,L3,FRDG-A,142,1,7,58.4,0.725
2025-06-09,SC03,L3,FRDG-A,203,1,5,52.19,0.802
2025-06-10,SC03,L3,FRDG-A,179,1,2,57.09,0.862
2025-06-11,SC03,L3,FRDG-A,181,1,2,35.85,0.979
2025-06-12,SC03,L3,FRDG-A,170,1,5,47.77,0.828
2025-06-13,SC03,L3,FRDG-A,206,3,5,31.55,0.672
2025-06-14,SC03,L3,FRDG-A,148,0,3,27.62,0.69
2025-06-15,SC03,L3,FRDG-A,148,0,6,22.85,0.765
2025-06-16,SC03,L3,FRDG-A,226,2,1,47.77,0.911
2025-06-17,SC03,L3,FRDG-A,198,3,3,41.97,0.71
2025-06-18,SC03,L3,FRDG-A,232,0,3,49.15,0.73
2025-06-19,SC03,L3,FRDG-A,240,0,4,38.03,0.91
2025-06-20,SC03,L3,FRDG-A,262,1,4,28.88,0.841
2025-06-21,SC03,L3,FRDG-A,136,0,3,26.5,0.707
2025-06-22,SC03,L3,FRDG-A,159,0,2,49.18,0.739
2025-06-23,SC03,L3,FRDG-A,217,3,8,21.62,0.805
2025-06-24,SC03,L3,FRDG-A,216,0,13,38.48,0.684
2025-06-25,SC03,L3,FRDG-A,263,0,9,33.36,0.71
2025-06-26,SC03,L3,FRDG-A,255,1,9,40.65,0.872
2025-06-27,SC03,L3,FRDG-A,203,0,3,40.95,0.85
2025-06-28,SC03,L3,FRDG-A,169,1,4,43.27,0.63
2025-06-29,SC03,L3,FRDG-A,171,0,6,43.33,0.677
2025-06-30,SC03,L3,FRDG-A,240,1,3,37.39,0.721
2025-04-01,SC03,L3,FRDG-B,285,0,10,32.36,0.885
2025-04-02,SC03,L3,FRDG-B,297,4,8,33.45,0.81
2025-04-03,SC03,L3,FRDG-B,308,3,5,33.96,0.744
2025-04-04,SC03,L3,FRDG-B,320,1,3,23.77,0.911
2025-04-05,SC03,L3,FRDG-B,156,3,3,48.7,0.83
2025-04-06,SC03,L3,FRDG-B,220,0,6,58.09,0.708
2025-04-07,SC03,L3,FRDG-B,304,1,11,32.58,0.79
2025-04-08,SC03,L3,FRDG-B,328,2,2,27.14,0.839
2025-04-09,SC03,L3,FRDG-B,268,0,6,37.58,0.791
2025-04-10,SC03,L3,FRDG-B,333,2,3,26.2,0.764
2025-04-11,SC03,L3,FRDG-B,274,1,5,58.87,0.727
2025-04-12,SC03,L3,FRDG-B,172,0,7,44.22,0.798
2025-04-13,SC03,L3,FRDG-B,231,0,4,43.39,0.761
2025-04-14,SC03,L3,FRDG-B,238,1,7,56.47,0.796
2025-04-15,SC03,L3,FRDG-B,265,3,5,33.05,0.868
2025-04-16,SC03,L3,FRDG-B,287,0,1,31.6,0.84
2025-04-17,SC03,L3,FRDG-B,266,1,5,53.69,0.874
2025-04-18,SC03,L3,FRDG-B,303,0,7,47.1,0.832
2025-04-19,SC03,L3,FRDG-B,245,1,9,44.49,0.697
2025-04-20,SC03,L3,FRDG-B,253,1,4,27.8,0.714
2025-04-21,SC03,L3,FRDG-B,269,0,10,38.89,0.852
2025-04-22,SC03,L3,FRDG-B,358,3,7,53.82,0.754
2025-04-23,SC03,L3,FRDG-B,325,1,4,59.35,0.849
2025-04-24,SC03,L3,FRDG-B,322,3,8,34.63,0.809
2025-04-25,SC03,L3,FRDG-B,278,2,6,25.56,0.809
2025-04-26,SC03,L3,FRDG-B,213,3,7,33.79,0.741
2025-04-27,SC03,L3,FRDG-B,181,2,6,36.37,0.643
2025-04-28,SC03,L3,FRDG-B,310,0,5,26.35,0.793
2025-04-29,SC03,L3,FRDG-B,320,0,6,33.19,0.746
2025-04-30,SC03,L3,FRDG-B,284,0,5,29.08,0.801
2025-05-01,SC03,L3,FRDG-B,372,5,9,21.8,0.849
2025-05-02,SC03,L3,FRDG-B,252,0,0,22.92,0.894
2025-05-03,SC03,L3,FRDG-B,192,0,5,56.74,0.772
2025-05-04,SC03,L3,FRDG-B,222,1,8,55.38,0.708
2025-05-05,SC03,L3,FRDG-B,342,3,9,57.85,0.811
2025-05-06,SC03,L3,FRDG-B,270,0,7,50.71,0.845
2025-05-07,SC03,L3,FRDG-B,306,2,9,35.35,0.811
2025-05-08,SC03,L3,FRDG-B,252,3,4,46.36,0.881
2025-05-09,SC03,L3,FRDG-B,346,2,8,24.35,0.797
2025-05-10,SC03,L3,FRDG-B,209,1,3,43.61,0.786
2025-05-11,SC03,L3,FRDG-B,266,0,7,23.63,0.706
2025-05-12,SC03,L3,FRDG-B,321,2,9,21.38,0.768
2025-05-13,SC03,L3,FRDG-B,328,1,6,39.96,0.734
2025-05-14,SC03,L3,FRDG-B,347,0,6,34.27,0.804
2025-05-15,SC03,L3,FRDG-B,322,1,12,52.18,0.729
2025-05-16,SC03,L3,FRDG-B,308,0,8,30.72,0.77
2025-05-17,SC03,L3,FRDG-B,185,0,7,59.61,0.719
2025-05-18,SC03,L3,FRDG-B,173,0,7,53.01,0.669
2025-05-19,SC03,L3,FRDG-B,334,0,6,29.32,0.73
2025-05-20,SC03,L3,FRDG-B,282,1,3,55.69,0.938
2025-05-21,SC03,L3,FRDG-B,303,1,3,40.24,0.853
2025-05-22,SC03,L3,FRDG-B,290,0,6,46.46,0.804
2025-05-23,SC03,L3,FRDG-B,321,1,6,59.96,0.876
2025-05-24,SC03,L3,FRDG-B,212,1,6,23.45,0.716
2025-05-25,SC03,L3,FRDG-B,184,1,5,30.08,0.784
2025-05-26,SC03,L3,FRDG-B,302,2,3,51.63,0.849
2025-05-27,SC03,L3,FRDG-B,313,2,10,41.07,0.72
2025-05-28,SC03,L3,FRDG-B,277,0,3,44.97,0.934
2025-05-29,SC03,L3,FRDG-B,308,1,5,20.82,0.891
2025-05-30,SC03,L3,FRDG-B,253,1,5,42.36,0.886
2025-05-31,SC03,L3,FRDG-B,242,2,4,29.31,0.719
2025-06-01,SC03,L3,FRDG-B,210,3,7,45.14,0.681
2025-06-02,SC03,L3,FRDG-B,290,1,6,53.96,0.966
2025-06-03,SC03,L3,FRDG-B,320,2,7,57.72,0.736
2025-06-04,SC03,L3,FRDG-B,307,1,9,20.37,0.879
2025-06-05,SC03,L3,FRDG-B,324,2,5,34.63,0.767
2025-06-06,SC03,L3,FRDG-B,283,2,6,50.24,0.797
2025-06-07,SC03,L3,FRDG-B,215,1,6,55.15,0.715
2025-06-08,SC03,L3,FRDG-B,227,0,9,39.11,0.701
2025-06-09,SC03,L3,FRDG-B,322,2,5,20.82,0.759
2025-06-10,SC03,L3,FRDG-B,272,2,4,46.8,0.866
2025-06-11,SC03,L3,FRDG-B,330,2,4,28.18,0.753
2025-06-12,SC03,L3,FRDG-B,324,1,2,22.8,0.821
2025-06-13,SC03,L3,FRDG-B,326,0,4,27.21,0.788
2025-06-14,SC03,L3,FRDG-B,206,1,4,42.47,0.768
2025-06-15,SC03,L3,FRDG-B,208,1,4,29.43,0.691
2025-06-16,SC03,L3,FRDG-B,283,2,5,25.87,0.751
2025-06-17,SC03,L3,FRDG-B,316,2,5,34.75,0.785
2025-06-18,SC03,L3,FRDG-B,339,1,5,35.44,0.959
2025-06-19,SC03,L3,FRDG-B,325,0,5,20.08,0.95
2025-06-20,SC03,L3,FRDG-B,245,3,8,58.01,0.726
2025-06-21,SC03,L3,FRDG-B,209,2,7,20.17,0.672
2025-06-22,SC03,L3,FRDG-B,194,0,3,44.09,0.773
2025-06-23,SC03,L3,FRDG-B,278,1,7,54.55,0.758
2025-06-24,SC03,L3,FRDG-B,279,0,4,25.26,0.763
2025-06-25,SC03,L3,FRDG-B,327,3,6,46.43,0.889
2025-06-26,SC03,L3,FRDG-B,286,2,7,45.7,0.821
2025-06-27,SC03,L3,FRDG-B,358,3,10,34.13,0.821
2025-06-28,SC03,L3,FRDG-B,262,2,4,24.68,0.832
2025-06-29,SC03,L3,FRDG-B,207,1,3,47.13,0.735
2025-06-30,SC03,L3,FRDG-B,315,1,3,22.52,0.787
2025-04-01,SC03,L3,WASH-A,270,4,5,37.15,0.829
2025-04-02,SC03,L3,WASH-A,341,1,8,56.99,0.816
2025-04-03,SC03,L3,WASH-A,307,0,3,28.75,0.905
2025-04-04,SC03,L3,WASH-A,334,0,6,39.53,0.881
2025-04-05,SC03,L3,WASH-A,178,1,6,24.11,0.678
2025-04-06,SC03,L3,WASH-A,222,0,3,45.7,0.755
2025-04-07,SC03,L3,WASH-A,274,1,2,41.87,0.814
2025-04-08,SC03,L3,WASH-A,276,2,6,37.99,0.878
2025-04-09,SC03,L3,WASH-A,275,1,2,59.29,0.769
2025-04-10,SC03,L3,WASH-A,263,2,4,46.78,0.794
2025-04-11,SC03,L3,WASH-A,233,0,4,42.65,0.87
2025-04-12,SC03,L3,WASH-A,233,1,4,52.23,0.766
2025-04-13,SC03,L3,WASH-A,166,0,6,48.82,0.581
2025-04-14,SC03,L3,WASH-A,292,3,9,35.57,0.759
2025-04-15,SC03,L3,WASH-A,261,1,8,50.76,0.76
2025-04-16,SC03,L3,WASH-A,260,3,4,23.99,0.897
2025-04-17,SC03,L3,WASH-A,305,1,7,24.64,0.824
2025-04-18,SC03,L3,WASH-A,267,2,3,27.44,0.815
2025-04-19,SC03,L3,WASH-A,217,0,5,31.67,0.719
2025-04-20,SC03,L3,WASH-A,173,0,6,52.75,0.731
2025-04-21,SC03,L3,WASH-A,273,1,7,56.45,0.884
2025-04-22,SC03,L3,WASH-A,252,3,5,26.54,0.837
2025-04-23,SC03,L3,WASH-A,282,2,9,43.84,0.883
2025-04-24,SC03,L3,WASH-A,263,1,7,29.86,0.735
2025-04-25,SC03,L3,WASH-A,286,2,2,29.42,0.822
2025-04-26,SC03,L3,WASH-A,175,1,9,39.89,0.733
2025-04-27,SC03,L3,WASH-A,178,2,9,43.63,0.686
2025-04-28,SC03,L3,WASH-A,301,2,8,43.4,0.906
2025-04-29,SC03,L3,WASH-A,250,1,4,29.55,0.988
2025-04-30,SC03,L3,WASH-A,279,1,3,28.78,0.904
2025-05-01,SC03,L3,WASH-A,288,3,12,24.57,0.716
2025-05-02,SC03,L3,WASH-A,254,0,4,20.27,0.802
2025-05-03,SC03,L3,WASH-A,192,0,6,47.41,0.759
2025-05-04,SC03,L3,WASH-A,155,1,5,58.85,0.712
2025-05-05,SC03,L3,WASH-A,243,0,9,34.9,0.677
2025-05-06,SC03,L3,WASH-A,316,1,2,55.1,0.7
2025-05-07,SC03,L3,WASH-A,239,1,5,39.93,0.815
2025-05-08,SC03,L3,WASH-A,262,5,2,33.97,0.842
2025-05-09,SC03,L3,WASH-A,242,2,3,29.86,0.795
2025-05-10,SC03,L3,WASH-A,185,0,4,23.57,0.642
2025-05-11,SC03,L3,WASH-A,161,0,9,47.25,0.691
2025-05-12,SC03,L3,WASH-A,267,1,5,59.28,0.733
2025-05-13,SC03,L3,WASH-A,273,2,3,38.48,0.81
2025-05-14,SC03,L3,WASH-A,257,1,11,39.31,0.833
2025-05-15,SC03,L3,WASH-A,323,5,4,46.31,0.79
2025-05-16,SC03,L3,WASH-A,287,0,3,23.0,0.783
2025-05-17,SC03,L3,WASH-A,170,0,9,55.8,0.656
2025-05-18,SC03,L3,WASH-A,164,1,5,27.27,0.73
2025-05-19,SC03,L3,WASH-A,239,2,6,34.84,0.768
2025-05-20,SC03,L3,WASH-A,294,2,5,41.04,0.845
2025-05-21,SC03,L3,WASH-A,219,2,5,59.82,0.702
2025-05-22,SC03,L3,WASH-A,259,1,8,49.46,0.837
2025-05-23,SC03,L3,WASH-A,303,2,4,37.06,0.853
2025-05-24,SC03,L3,WASH-A,180,1,3,34.98,0.714
2025-05-25,SC03,L3,WASH-A,172,0,5,58.09,0.664
2025-05-26,SC03,L3,WASH-A,280,2,7,54.2,0.712
2025-05-27,SC03,L3,WASH-A,327,1,2,50.94,0.813
2025-05-28,SC03,L3,WASH-A,256,3,7,39.48,0.856
2025-05-29,SC03,L3,WASH-A,292,2,4,25.28,0.853
2025-05-30,SC03,L3,WASH-A,202,3,4,33.39,0.703
2025-05-31,SC03,L3,WASH-A,198,1,6,29.46,0.759
2025-06-01,SC03,L3,WASH-A,244,0,4,49.64,0.68
2025-06-02,SC03,L3,WASH-A,303,0,5,56.38,0.796
2025-06-03,SC03,L3,WASH-A,225,1,5,56.11,0.834
2025-06-04,SC03,L3,WASH-A,257,2,5,40.17,0.772
2025-06-05,SC03,L3,WASH-A,285,2,7,37.91,0.687
2025-06-06,SC03,L3,WASH-A,262,2,6,46.06,0.733
2025-06-07,SC03,L3,WASH-A,207,1,3,59.38,0.687
2025-06-08,SC03,L3,WASH-A,224,0,7,27.58,0.729
2025-06-09,SC03,L3,WASH-A,261,0,8,55.88,0.744
2025-06-10,SC03,L3,WASH-A,271,0,8,38.79,0.786
2025-06-11,SC03,L3,WASH-A,269,5,5,41.14,0.847
2025-06-12,SC03,L3,WASH-A,272,2,9,42.03,0.725
2025-06-13,SC03,L3,WASH-A,303,4,5,34.52,0.87
2025-06-14,SC03,L3,WASH-A,165,1,6,26.23,0.789
2025-06-15,SC03,L3,WASH-A,130,2,9,39.83,0.683
2025-06-16,SC03,L3,WASH-A,239,2,10,21.35,0.823
2025-06-17,SC03,L3,WASH-A,239,0,6,28.12,0.865
2025-06-18,SC03,L3,WASH-A,299,2,9,28.59,0.824
2025-06-19,SC03,L3,WASH-A,238,0,8,44.62,0.838
2025-06-20,SC03,L3,WASH-A,274,4,4,48.22,0.873
2025-06-21,SC03,L3,WASH-A,164,1,7,48.04,0.768
2025-06-22,SC03,L3,WASH-A,215,1,4,24.62,0.803
2025-06-23,SC03,L3,WASH-A,257,2,6,35.73,0.678
2025-06-24,SC03,L3,WASH-A,295,2,6,54.7,0.826
2025-06-25,SC03,L3,WASH-A,279,2,8,33.4,0.819
2025-06-26,SC03,L3,WASH-A,242,2,7,45.39,0.832
2025-06-27,SC03,L3,WASH-A,287,2,8,30.89,0.879
2025-06-28,SC03,L3,WASH-A,148,0,7,52.99,0.851
2025-06-29,SC03,L3,WASH-A,132,0,8,50.75,0.552
2025-06-30,SC03,L3,WASH-A,273,2,2,40.0,0.7
2025-04-01,SC03,L3,WASH-B,306,0,11,45.8,0.747
2025-04-02,SC03,L3,WASH-B,284,2,8,46.23,0.722
2025-04-03,SC03,L3,WASH-B,262,2,4,48.94,0.831
2025-04-04,SC03,L3,WASH-B,283,2,4,59.74,0.84
2025-04-05,SC03,L3,WASH-B,192,1,3,54.61,0.674
2025-04-06,SC03,L3,WASH-B,216,1,6,30.7,0.724
2025-04-07,SC03,L3,WASH-B,292,2,8,21.1,0.757
2025-04-08,SC03,L3,WASH-B,312,3,9,23.25,0.757
2025-04-09,SC03,L3,WASH-B,295,1,9,56.94,0.858
2025-04-10,SC03,L3,WASH-B,267,1,3,48.19,0.777
2025-04-11,SC03,L3,WASH-B,345,3,2,29.06,0.821
2025-04-12,SC03,L3,WASH-B,221,2,8,30.29,0.676
2025-04-13,SC03,L3,WASH-B,210,0,5,56.03,0.641
2025-04-14,SC03,L3,WASH-B,290,2,5,48.34,0.853
2025-04-15,SC03,L3,WASH-B,268,0,6,43.26,0.905
2025-04-16,SC03,L3,WASH-B,278,1,8,20.03,0.823
2025-04-17,SC03,L3,WASH-B,293,1,4,43.09,0.693
2025-04-18,SC03,L3,WASH-B,365,2,10,36.38,0.974
2025-04-19,SC03,L3,WASH-B,226,1,7,50.98,0.717
2025-04-20,SC03,L3,WASH-B,170,1,7,26.27,0.78
2025-04-21,SC03,L3,WASH-B,351,1,6,44.59,0.799
2025-04-22,SC03,L3,WASH-B,283,0,4,41.0,0.718
2025-04-23,SC03,L3,WASH-B,250,1,5,50.48,0.876
2025-04-24,SC03,L3,WASH-B,263,0,5,49.04,0.956
2025-04-25,SC03,L3,WASH-B,332,2,3,48.95,0.952
2025-04-26,SC03,L3,WASH-B,235,1,4,48.47,0.706
2025-04-27,SC03,L3,WASH-B,222,0,3,20.86,0.796
2025-04-28,SC03,L3,WASH-B,233,0,3,24.62,0.905
2025-04-29,SC03,L3,WASH-B,269,2,2,31.34,0.81
2025-04-30,SC03,L3,WASH-B,321,1,5,36.28,0.768
2025-05-01,SC03,L3,WASH-B,266,3,4,45.21,0.871
2025-05-02,SC03,L3,WASH-B,311,1,5,57.32,0.877
2025-05-03,SC03,L3,WASH-B,223,1,5,34.95,0.753
2025-05-04,SC03,L3,WASH-B,236,0,8,40.96,0.684
2025-05-05,SC03,L3,WASH-B,253,2,4,29.09,0.715
2025-05-06,SC03,L3,WASH-B,295,1,6,24.03,0.832
2025-05-07,SC03,L3,WASH-B,332,2,8,49.38,0.717
2025-05-08,SC03,L3,WASH-B,303,1,5,57.11,0.826
2025-05-09,SC03,L3,WASH-B,302,3,4,35.83,0.688
2025-05-10,SC03,L3,WASH-B,170,0,4,33.0,0.762
2025-05-11,SC03,L3,WASH-B,217,0,4,50.78,0.722
2025-05-12,SC03,L3,WASH-B,282,2,7,54.3,0.811
2025-05-13,SC03,L3,WASH-B,286,1,7,47.25,0.844
2025-05-14,SC03,L3,WASH-B,243,1,4,59.61,0.692
2025-05-15,SC03,L3,WASH-B,271,2,4,58.45,0.636
2025-05-16,SC03,L3,WASH-B,259,2,4,36.61,0.784
2025-05-17,SC03,L3,WASH-B,231,0,5,41.44,0.725
2025-05-18,SC03,L3,WASH-B,221,2,4,27.01,0.781
